id,production_date,panel_serial_nbr,energy_produced
385016,2023-09-20,482303052489,0.433
385017,2023-09-20,482303052497,0.51
385018,2023-09-20,482303052574,0.467
385019,2023-09-20,482303052582,0.503
385020,2023-09-20,482303052599,0.526
385021,2023-09-21,482303052269,0.264
385022,2023-09-21,482303052299,0.326
385023,2023-09-21,482303052413,0.333
385024,2023-09-21,482303052483,0.258
385025,2023-09-21,482303052487,0.32
385026,2023-09-21,482303052489,0.337
385027,2023-09-21,482303052497,0.353
385028,2023-09-21,482303052574,0.268
385029,2023-09-21,482303052582,0.35
385030,2023-09-21,482303052599,0.325
385031,2023-09-22,482303052269,0.796
385032,2023-09-22,482303052299,0.895
385033,2023-09-22,482303052413,0.738
385034,2023-09-22,482303052483,0.794
385035,2023-09-22,482303052487,0.89
385036,2023-09-22,482303052489,0.752
385037,2023-09-22,482303052497,0.868
385038,2023-09-22,482303052574,0.814
385039,2023-09-22,482303052582,0.871
385040,2023-09-22,482303052599,0.896
385041,2023-09-23,482303052269,0.846
385042,2023-09-23,482303052299,0.934
385043,2023-09-23,482303052413,0.682
385044,2023-09-23,482303052483,0.841
385045,2023-09-23,482303052487,0.927
385046,2023-09-23,482303052489,0.693
385047,2023-09-23,482303052497,0.858
385048,2023-09-23,482303052574,0.854
385049,2023-09-23,482303052582,0.858
385050,2023-09-23,482303052599,0.93
385051,2023-09-24,482303052269,1.97
385052,2023-09-24,482303052299,2.07
385053,2023-09-24,482303052413,1.05
385054,2023-09-24,482303052483,1.99
385055,2023-09-24,482303052487,2.07
385056,2023-09-24,482303052489,1.07
385057,2023-09-24,482303052497,1.68
385058,2023-09-24,482303052574,2.01
385059,2023-09-24,482303052582,1.68
385060,2023-09-24,482303052599,2.06
385061,2023-09-25,482303052269,1.157
385062,2023-09-25,482303052299,1.237
385063,2023-09-25,482303052413,0.866
385064,2023-09-25,482303052483,1.167
385065,2023-09-25,482303052487,1.238
385066,2023-09-25,482303052489,0.885
385067,2023-09-25,482303052497,1.124
385068,2023-09-25,482303052574,1.184
385069,2023-09-25,482303052582,1.13
385070,2023-09-25,482303052599,1.242
385071,2023-09-26,482303052269,1.008
385072,2023-09-26,482303052299,1.09
385073,2023-09-26,482303052413,0.756
385074,2023-09-26,482303052483,1.014
385075,2023-09-26,482303052487,1.087
385076,2023-09-26,482303052489,0.77
385077,2023-09-26,482303052497,0.986
385078,2023-09-26,482303052574,1.032
385079,2023-09-26,482303052582,0.988
385080,2023-09-26,482303052599,1.09
385081,2025-04-15,482303052269,1.28
385082,2025-04-15,482303052299,1.46
385083,2025-04-15,482303052413,1.24
385084,2025-04-15,482303052483,1.35
385085,2025-04-15,482303052487,1.46
385086,2025-04-15,482303052489,1.26
385087,2025-04-15,482303052497,1.43
385088,2025-04-15,482303052574,1.36
385089,2025-04-15,482303052582,1.43
385090,2025-04-15,482303052599,1.47
385091,2025-04-16,482303052269,0.508
385092,2025-04-16,482303052299,0.625
385093,2025-04-16,482303052413,0.614
385094,2025-04-16,482303052483,0.5
385095,2025-04-16,482303052487,0.615
385096,2025-04-16,482303052489,0.613
385097,2025-04-16,482303052497,0.649
385098,2025-04-16,482303052574,0.517
385099,2025-04-16,482303052582,0.649
385100,2025-04-16,482303052599,0.621
385101,2025-04-17,482303052269,0.581
385102,2025-04-17,482303052299,0.7
385103,2025-04-17,482303052413,0.669
385104,2025-04-17,482303052483,0.571
385105,2025-04-17,482303052487,0.691
385106,2025-04-17,482303052489,0.672
385107,2025-04-17,482303052497,0.719
385108,2025-04-17,482303052574,0.586
385109,2025-04-17,482303052582,0.718
385110,2025-04-17,482303052599,0.697
385111,2025-04-18,482303052269,2.1
385112,2025-04-18,482303052299,2.17
385113,2025-04-18,482303052413,1.43
385114,2025-04-18,482303052483,2.1
385115,2025-04-18,482303052487,2.15
385116,2025-04-18,482303052489,1.42
385117,2025-04-18,482303052497,1.95
385118,2025-04-18,482303052574,2.09
385119,2025-04-18,482303052582,1.92
385120,2025-04-18,482303052599,2.15
385121,2025-04-19,482303052269,2.01
385122,2025-04-19,482303052299,2.26
385123,2025-04-19,482303052413,1.65
385124,2025-04-19,482303052483,2.11
385125,2025-04-19,482303052487,2.25
385126,2025-04-19,482303052489,1.65
385127,2025-04-19,482303052497,2.05
385128,2025-04-19,482303052574,2.1
385129,2025-04-19,482303052582,2.04
385130,2025-04-19,482303052599,2.25
385131,2025-04-20,482303052269,2
385132,2025-04-20,482303052299,2.21
385133,2025-04-20,482303052413,1.75
385134,2025-04-20,482303052483,2.1
385135,2025-04-20,482303052487,2.21
385136,2025-04-20,482303052489,1.77
385137,2025-04-20,482303052497,2.13
385138,2025-04-20,482303052574,2.1
385139,2025-04-20,482303052582,2.13
385140,2025-04-20,482303052599,2.22
385141,2025-04-21,482303052269,0.536
385142,2025-04-21,482303052299,0.639
385143,2025-04-21,482303052413,0.631
385144,2025-04-21,482303052483,0.522
385145,2025-04-21,482303052487,0.632
385146,2025-04-21,482303052489,0.633
385147,2025-04-21,482303052497,0.667
385148,2025-04-21,482303052574,0.542
385149,2025-04-21,482303052582,0.664
385150,2025-04-21,482303052599,0.638
385151,2025-04-22,482303052269,1.87
385152,2025-04-22,482303052299,1.97
385153,2025-04-22,482303052413,1.4
385154,2025-04-22,482303052483,1.87
385155,2025-04-22,482303052487,1.95
385156,2025-04-22,482303052489,1.39
385157,2025-04-22,482303052497,1.78
385158,2025-04-22,482303052574,1.88
385159,2025-04-22,482303052582,1.78
385160,2025-04-22,482303052599,1.95
385161,2025-04-23,482303052269,0.628
385162,2025-04-23,482303052299,0.798
385163,2025-04-23,482303052413,0.839
385164,2025-04-23,482303052483,0.651
385165,2025-04-23,482303052487,0.79
385166,2025-04-23,482303052489,0.846
385167,2025-04-23,482303052497,0.862
385168,2025-04-23,482303052574,0.671
385169,2025-04-23,482303052582,0.863
385170,2025-04-23,482303052599,0.8
385171,2025-04-24,482303052269,0.347
385172,2025-04-24,482303052299,0.432
385173,2025-04-24,482303052413,0.428
385174,2025-04-24,482303052483,0.34
385175,2025-04-24,482303052487,0.426
385176,2025-04-24,482303052489,0.427
385177,2025-04-24,482303052497,0.453
385178,2025-04-24,482303052574,0.352
385179,2025-04-24,482303052582,0.451
385180,2025-04-24,482303052599,0.431
385181,2025-04-25,482303052269,2.29
385182,2025-04-25,482303052299,2.39
385183,2025-04-25,482303052413,1.7
385184,2025-04-25,482303052483,2.29
385185,2025-04-25,482303052487,2.37
385186,2025-04-25,482303052489,1.7
385187,2025-04-25,482303052497,2.2
385188,2025-04-25,482303052574,2.29
385189,2025-04-25,482303052582,2.18
385190,2025-04-25,482303052599,2.37
385191,2025-04-26,482303052269,2.34
385192,2025-04-26,482303052299,2.54
385193,2025-04-26,482303052413,1.93
385194,2025-04-26,482303052483,2.42
385195,2025-04-26,482303052487,2.53
385196,2025-04-26,482303052489,1.93
385197,2025-04-26,482303052497,2.41
385198,2025-04-26,482303052574,2.4
385199,2025-04-26,482303052582,2.39
385200,2025-04-26,482303052599,2.53
385201,2025-06-02,482303052269,2.33
385202,2025-06-02,482303052299,2.44
385203,2025-06-02,482303052413,2.05
385204,2025-06-02,482303052483,2.33
385205,2025-06-02,482303052487,2.42
385206,2025-06-02,482303052489,2.05
385207,2025-06-02,482303052497,2.36
385208,2025-06-02,482303052574,2.33
385209,2025-06-02,482303052582,2.35
385210,2025-06-02,482303052599,2.43
385211,2025-06-03,482303052269,1.55
385212,2025-06-03,482303052299,1.77
385213,2025-06-03,482303052413,1.75
385214,2025-06-03,482303052483,1.55
385215,2025-06-03,482303052487,1.77
385216,2025-06-03,482303052489,1.76
385217,2025-06-03,482303052497,1.84
385218,2025-06-03,482303052574,1.57
385219,2025-06-03,482303052582,1.84
385220,2025-06-03,482303052599,1.78
385221,2025-06-04,482303052269,1.93
385222,2025-06-04,482303052299,2.11
385223,2025-06-04,482303052413,1.86
385224,2025-06-04,482303052483,1.93
385225,2025-06-04,482303052487,2.1
385226,2025-06-04,482303052489,1.86
385227,2025-06-04,482303052497,2.09
385228,2025-06-04,482303052574,1.94
385229,2025-06-04,482303052582,2.09
385230,2025-06-04,482303052599,2.12
385231,2025-06-05,482303052269,1.12
385232,2025-06-05,482303052299,1.29
385233,2025-06-05,482303052413,1.23
385234,2025-06-05,482303052483,1.1
385235,2025-06-05,482303052487,1.28
385236,2025-06-05,482303052489,1.23
385237,2025-06-05,482303052497,1.32
385238,2025-06-05,482303052574,1.12
385239,2025-06-05,482303052582,1.32
385240,2025-06-05,482303052599,1.29
385241,2025-06-06,482303052269,1.55
385242,2025-06-06,482303052299,1.75
385243,2025-06-06,482303052413,1.7
385244,2025-06-06,482303052483,1.57
385245,2025-06-06,482303052487,1.75
385246,2025-06-06,482303052489,1.71
385247,2025-06-06,482303052497,1.79
385248,2025-06-06,482303052574,1.59
385249,2025-06-06,482303052582,1.8
385250,2025-06-06,482303052599,1.76
385251,2025-06-07,482303052269,1.28
385252,2025-06-07,482303052299,1.42
385253,2025-06-07,482303052413,1.25
385254,2025-06-07,482303052483,1.27
385255,2025-06-07,482303052487,1.4
385256,2025-06-07,482303052489,1.24
385257,2025-06-07,482303052497,1.39
385258,2025-06-07,482303052574,1.29
385259,2025-06-07,482303052582,1.38
385260,2025-06-07,482303052599,1.41
385261,2025-06-08,482303052269,1.28
385262,2025-06-08,482303052299,1.47
385263,2025-06-08,482303052413,1.38
385264,2025-06-08,482303052483,1.27
385265,2025-06-08,482303052487,1.46
385266,2025-06-08,482303052489,1.38
385267,2025-06-08,482303052497,1.49
385268,2025-06-08,482303052574,1.29
385269,2025-06-08,482303052582,1.48
385270,2025-06-08,482303052599,1.47
385271,2025-06-09,482303052269,2.09
385272,2025-06-09,482303052299,2.3
385273,2025-06-09,482303052413,2.05
385274,2025-06-09,482303052483,2.09
385275,2025-06-09,482303052487,2.28
385276,2025-06-09,482303052489,2.05
385277,2025-06-09,482303052497,2.28
385278,2025-06-09,482303052574,2.1
385279,2025-06-09,482303052582,2.29
385280,2025-06-09,482303052599,2.3
385281,2025-06-10,482303052269,1.27
385282,2025-06-10,482303052299,1.39
385283,2025-06-10,482303052413,1.15
385284,2025-06-10,482303052483,1.26
385285,2025-06-10,482303052487,1.37
385286,2025-06-10,482303052489,1.14
385287,2025-06-10,482303052497,1.33
385288,2025-06-10,482303052574,1.26
385289,2025-06-10,482303052582,1.32
385290,2025-06-10,482303052599,1.38
385291,2025-06-11,482303052269,2.32
385292,2025-06-11,482303052299,2.49
385293,2025-06-11,482303052413,2.25
385294,2025-06-11,482303052483,2.31
385295,2025-06-11,482303052487,2.47
385296,2025-06-11,482303052489,2.23
385297,2025-06-11,482303052497,2.49
385298,2025-06-11,482303052574,2.31
385299,2025-06-11,482303052582,2.47
385300,2025-06-11,482303052599,2.48
385301,2025-06-12,482303052269,2.33
385302,2025-06-12,482303052299,2.57
385303,2025-06-12,482303052413,2.36
385304,2025-06-12,482303052483,2.34
385305,2025-06-12,482303052487,2.55
385306,2025-06-12,482303052489,2.35
385307,2025-06-12,482303052497,2.63
385308,2025-06-12,482303052574,2.33
385309,2025-06-12,482303052582,2.6
385310,2025-06-12,482303052599,2.56
385311,2025-06-13,482303052269,2.05
385312,2025-06-13,482303052299,2.27
385313,2025-06-13,482303052413,2.03
385314,2025-06-13,482303052483,2.06
385315,2025-06-13,482303052487,2.26
385316,2025-06-13,482303052489,2.03
385317,2025-06-13,482303052497,2.26
385318,2025-06-13,482303052574,2.06
385319,2025-06-13,482303052582,2.25
385320,2025-06-13,482303052599,2.27
385321,2025-07-08,482303052269,1.27
385322,2025-07-08,482303052299,1.47
385323,2025-07-08,482303052413,1.49
385324,2025-07-08,482303052483,1.28
385325,2025-07-08,482303052487,1.46
385326,2025-07-08,482303052489,1.51
385327,2025-07-08,482303052497,1.54
385328,2025-07-08,482303052574,1.3
385329,2025-07-08,482303052582,1.55
385330,2025-07-08,482303052599,1.48
385331,2025-07-07,482303052269,1.53
385332,2025-07-07,482303052299,1.75
385333,2025-07-07,482303052413,1.62
385334,2025-07-07,482303052483,1.53
385335,2025-07-07,482303052487,1.73
385336,2025-07-07,482303052489,1.62
385337,2025-07-07,482303052497,1.75
385338,2025-07-07,482303052574,1.54
385339,2025-07-07,482303052582,1.74
385340,2025-07-07,482303052599,1.75
385351,2025-07-06,482303052269,0.429
385352,2025-07-06,482303052299,0.533
385353,2025-07-06,482303052413,0.54
385354,2025-07-06,482303052483,0.42
385355,2025-07-06,482303052487,0.525
385356,2025-07-06,482303052489,0.537
385357,2025-07-06,482303052497,0.562
385358,2025-07-06,482303052574,0.43
385359,2025-07-06,482303052582,0.558
385360,2025-07-06,482303052599,0.531
385381,2025-07-05,482303052269,0.883
385382,2025-07-05,482303052299,1.034
385383,2025-07-05,482303052413,0.979
385384,2025-07-05,482303052483,0.87
385385,2025-07-05,482303052487,1.023
385386,2025-07-05,482303052489,0.978
385387,2025-07-05,482303052497,1.048
385388,2025-07-05,482303052574,0.895
385389,2025-07-05,482303052582,1.045
385390,2025-07-05,482303052599,1.034
385421,2025-07-04,482303052269,2.3
385422,2025-07-04,482303052299,2.56
385423,2025-07-04,482303052413,2.33
385424,2025-07-04,482303052483,2.32
385425,2025-07-04,482303052487,2.54
385426,2025-07-04,482303052489,2.34
385427,2025-07-04,482303052497,2.57
385428,2025-07-04,482303052574,2.32
385429,2025-07-04,482303052582,2.57
385430,2025-07-04,482303052599,2.56
385471,2025-07-03,482303052269,2.17
385472,2025-07-03,482303052299,2.34
385473,2025-07-03,482303052413,2.1
385474,2025-07-03,482303052483,2.15
385475,2025-07-03,482303052487,2.32
385476,2025-07-03,482303052489,2.1
385477,2025-07-03,482303052497,2.32
385478,2025-07-03,482303052574,2.15
385479,2025-07-03,482303052582,2.31
385480,2025-07-03,482303052599,2.34
385531,2025-07-02,482303052269,1.6
385532,2025-07-02,482303052299,1.82
385533,2025-07-02,482303052413,1.73
385534,2025-07-02,482303052483,1.63
385535,2025-07-02,482303052487,1.81
385536,2025-07-02,482303052489,1.76
385537,2025-07-02,482303052497,1.87
385538,2025-07-02,482303052574,1.66
385539,2025-07-02,482303052582,1.88
385540,2025-07-02,482303052599,1.83
385601,2025-07-01,482303052269,1.66
385602,2025-07-01,482303052299,1.87
385603,2025-07-01,482303052413,1.67
385604,2025-07-01,482303052483,1.65
385605,2025-07-01,482303052487,1.85
385606,2025-07-01,482303052489,1.67
385607,2025-07-01,482303052497,1.85
385608,2025-07-01,482303052574,1.67
385609,2025-07-01,482303052582,1.84
385610,2025-07-01,482303052599,1.87
385681,2025-06-30,482303052269,2.37
385682,2025-06-30,482303052299,2.6
385683,2025-06-30,482303052413,2.33
385684,2025-06-30,482303052483,2.38
385685,2025-06-30,482303052487,2.58
385686,2025-06-30,482303052489,2.32
385687,2025-06-30,482303052497,2.62
385688,2025-06-30,482303052574,2.37
385689,2025-06-30,482303052582,2.58
385690,2025-06-30,482303052599,2.59
385771,2025-06-29,482303052269,2.15
385772,2025-06-29,482303052299,2.38
385773,2025-06-29,482303052413,2.18
385774,2025-06-29,482303052483,2.15
385775,2025-06-29,482303052487,2.36
385776,2025-06-29,482303052489,2.19
385777,2025-06-29,482303052497,2.39
385778,2025-06-29,482303052574,2.15
385779,2025-06-29,482303052582,2.4
385780,2025-06-29,482303052599,2.38
385871,2025-06-28,482303052269,1.82
385872,2025-06-28,482303052299,2.02
385873,2025-06-28,482303052413,1.88
385874,2025-06-28,482303052483,1.81
385875,2025-06-28,482303052487,2
385876,2025-06-28,482303052489,1.88
385877,2025-06-28,482303052497,2.03
385878,2025-06-28,482303052574,1.83
385879,2025-06-28,482303052582,2.03
385880,2025-06-28,482303052599,2.02
385981,2025-06-27,482303052269,1.87
385982,2025-06-27,482303052299,2.01
385983,2025-06-27,482303052413,1.74
385984,2025-06-27,482303052483,1.86
385985,2025-06-27,482303052487,1.99
385986,2025-06-27,482303052489,1.73
385987,2025-06-27,482303052497,1.95
385988,2025-06-27,482303052574,1.87
385989,2025-06-27,482303052582,1.94
385990,2025-06-27,482303052599,2
386101,2025-06-26,482303052269,1.06
386102,2025-06-26,482303052299,1.22
386103,2025-06-26,482303052413,1.1
386104,2025-06-26,482303052483,1.05
386105,2025-06-26,482303052487,1.2
386106,2025-06-26,482303052489,1.1
386107,2025-06-26,482303052497,1.21
386108,2025-06-26,482303052574,1.07
386109,2025-06-26,482303052582,1.2
386110,2025-06-26,482303052599,1.21
386231,2025-06-25,482303052269,1.55
386232,2025-06-25,482303052299,1.7
386233,2025-06-25,482303052413,1.46
386234,2025-06-25,482303052483,1.54
386235,2025-06-25,482303052487,1.68
386236,2025-06-25,482303052489,1.45
386237,2025-06-25,482303052497,1.65
386238,2025-06-25,482303052574,1.55
386239,2025-06-25,482303052582,1.64
386240,2025-06-25,482303052599,1.69
386371,2025-06-24,482303052269,0.958
386372,2025-06-24,482303052299,1.117
386373,2025-06-24,482303052413,1.053
386374,2025-06-24,482303052483,0.938
386375,2025-06-24,482303052487,1.098
386376,2025-06-24,482303052489,1.042
386377,2025-06-24,482303052497,1.134
386378,2025-06-24,482303052574,0.955
386379,2025-06-24,482303052582,1.123
386380,2025-06-24,482303052599,1.108
386521,2025-06-23,482303052269,1.96
386522,2025-06-23,482303052299,2.12
386523,2025-06-23,482303052413,1.85
386524,2025-06-23,482303052483,1.98
386525,2025-06-23,482303052487,2.1
386526,2025-06-23,482303052489,1.84
386527,2025-06-23,482303052497,2.06
386528,2025-06-23,482303052574,1.99
386529,2025-06-23,482303052582,2.05
386530,2025-06-23,482303052599,2.11
386681,2025-06-22,482303052269,1.43
386682,2025-06-22,482303052299,1.6
386683,2025-06-22,482303052413,1.5
386684,2025-06-22,482303052483,1.41
386685,2025-06-22,482303052487,1.59
386686,2025-06-22,482303052489,1.51
386687,2025-06-22,482303052497,1.63
386688,2025-06-22,482303052574,1.42
386689,2025-06-22,482303052582,1.62
386690,2025-06-22,482303052599,1.6
386851,2025-06-21,482303052269,2.38
386852,2025-06-21,482303052299,2.62
386853,2025-06-21,482303052413,2.37
386854,2025-06-21,482303052483,2.39
386855,2025-06-21,482303052487,2.6
386856,2025-06-21,482303052489,2.35
386857,2025-06-21,482303052497,2.65
386858,2025-06-21,482303052574,2.38
386859,2025-06-21,482303052582,2.61
386860,2025-06-21,482303052599,2.61
387031,2025-06-20,482303052269,2.25
387032,2025-06-20,482303052299,2.5
387033,2025-06-20,482303052413,2.3
387034,2025-06-20,482303052483,2.27
387035,2025-06-20,482303052487,2.49
387036,2025-06-20,482303052489,2.29
387037,2025-06-20,482303052497,2.55
387038,2025-06-20,482303052574,2.26
387039,2025-06-20,482303052582,2.52
387040,2025-06-20,482303052599,2.5
387221,2025-06-19,482303052269,1.84
387222,2025-06-19,482303052299,2.02
387223,2025-06-19,482303052413,1.83
387224,2025-06-19,482303052483,1.82
387225,2025-06-19,482303052487,2
387226,2025-06-19,482303052489,1.81
387227,2025-06-19,482303052497,2.02
387228,2025-06-19,482303052574,1.83
387229,2025-06-19,482303052582,1.99
387230,2025-06-19,482303052599,2
387421,2025-06-18,482303052269,2.38
387422,2025-06-18,482303052299,2.62
387423,2025-06-18,482303052413,2.33
